"PinCode","Year","State","Population","Crime Rate"
"AL00106","2013","Jefferson, AL","170","8"
"AL00106","2014","Jefferson, AL","159","8"
"AL00106","2015","Jefferson, AL","164","6"
"AL00107","1967","Jefferson, AL","160","7"
"AL00107","1981","Jefferson, AL","179","4"
"AL00107","1987","Jefferson, AL","168","4"
"AL00107","1988","Jefferson, AL","179","3"
"AL00107","1990","Jefferson, AL","174","4"
"AL00107","1992","Jefferson, AL","179","8"
"AL00107","1993","Jefferson, AL","155","8"
"AL00107","1996","Jefferson, AL","152","8"
"AL00107","1997","Jefferson, AL","156","7"
"AL00107","1998","Jefferson, AL","177","4"
"AL00107","2001","Jefferson, AL","155","5"
"AL00107","2002","Jefferson, AL","162","4"
"AL00107","2004","Jefferson, AL","161","2"
"AL00107","2010","Jefferson, AL","178","10"
"AL00107","2011","Jefferson, AL","158","3"
"AL00107","2012","Jefferson, AL","180","4"
"AL00107","2016","Jefferson, AL","152","2"
"AL00107","2017","Jefferson, AL","152","10"
"AL00108","1965","Jefferson, AL","152","6"
"AL00108","1974","Jefferson, AL","153","7"
"AL00108","1975","Jefferson, AL","155","4"
"AL00108","1978","Jefferson, AL","150","10"
"AL00108","1979","Jefferson, AL","155","7"
"AL00108","1981","Jefferson, AL","154","8"
"AL00108","1982","Jefferson, AL","162","10"
"AL00108","1988","Jefferson, AL","150","4"
"AL00108","1989","Jefferson, AL","160","10"
"AL00108","1992","Jefferson, AL","161","8"
"AL00108","1993","Jefferson, AL","171","10"
"AL00108","1994","Jefferson, AL","180","8"
"AL00108","1998","Jefferson, AL","175","9"
"AL00108","2001","Jefferson, AL","173","2"
"AL00108","2005","Jefferson, AL","166","8"
"AL00108","2006","Jefferson, AL","153","2"
"AL00108","2008","Jefferson, AL","152","8"
"AL00108","2009","Jefferson, AL","157","9"
"AL00108","2010","Jefferson, AL","156","10"
"AL00108","2011","Jefferson, AL","164","7"
"AL00108","2013","Jefferson, AL","158","4"
"AL00108","2014","Jefferson, AL","162","5"
"AL00108","2015","Jefferson, AL","172","10"
"AL00108","2016","Jefferson, AL","169","2"
"AL00108","2017","Jefferson, AL","155","3"
"AL00109","1973","Jefferson, AL","173","5"
"AL00109","1977","Jefferson, AL","152","7"
"AL00109","1979","Jefferson, AL","158","8"
"AL00109","1981","Jefferson, AL","164","7"
"AL00109","1984","Jefferson, AL","169","8"
"AL00109","1987","Jefferson, AL","170","7"
"AL00109","1989","Jefferson, AL","164","7"
"AL00109","2010","Jefferson, AL","165","6"
"AL00109","2017","Jefferson, AL","172","5"
"AL00110","1965","Jefferson, AL","180","7"
"AL00110","1967","Jefferson, AL","167","2"
"AL00110","1968","Jefferson, AL","163","10"
"AL00110","1969","Jefferson, AL","176","4"
"AL00110","1970","Jefferson, AL","160","10"
"AL00110","1971","Jefferson, AL","150","3"
"AL00110","1972","Jefferson, AL","153","3"
"AL00110","1974","Jefferson, AL","174","7"
"AL00110","1975","Jefferson, AL","150","5"
"AL00110","1976","Jefferson, AL","177","8"
"AL00110","1977","Jefferson, AL","160","10"
"AL00110","1978","Jefferson, AL","153","4"
"AL00110","1979","Jefferson, AL","153","6"
"AL00110","1980","Jefferson, AL","179","5"
"AL00110","1983","Jefferson, AL","172","10"
"AL00110","1984","Jefferson, AL","163","10"
"AL00110","1985","Jefferson, AL","155","3"
"AL00110","1986","Jefferson, AL","163","6"
"AL00110","1987","Jefferson, AL","164","7"
"AL00110","1989","Jefferson, AL","169","5"
"AL00110","1990","Jefferson, AL","165","7"
"AL00110","1991","Jefferson, AL","162","10"
"AL00110","1992","Jefferson, AL","158","5"
"AL00110","1993","Jefferson, AL","151","2"
"AL00110","1998","Jefferson, AL","154","6"
"AL00110","2002","Jefferson, AL","168","4"
"AL00110","2008","Jefferson, AL","172","10"
"AL00110","2009","Jefferson, AL","175","5"
"AL00110","2010","Jefferson, AL","165","3"
"AL00110","2016","Jefferson, AL","156","4"
"AL00111","1978","Jefferson, AL","152","7"
"AL00111","1985","Jefferson, AL","169","3"
"AL00111","1986","Jefferson, AL","173","2"
"AL00111","1989","Jefferson, AL","167","8"
"AL00111","1999","Jefferson, AL","158","4"
"AL00111","2016","Jefferson, AL","170","4"
"AL00112","1976","Jefferson, AL","158","3"
"AL00112","1983","Jefferson, AL","160","5"
"AL00112","1985","Jefferson, AL","158","6"
"AL00112","1989","Jefferson, AL","167","6"
"AL00112","1990","Jefferson, AL","173","4"
"AL00112","1991","Jefferson, AL","165","3"
"AL00112","1992","Jefferson, AL","164","6"
"AL00112","1993","Jefferson, AL","168","4"
"AL00112","1994","Jefferson, AL","152","6"
"AL00112","1996","Jefferson, AL","178","7"
"AL00112","2000","Jefferson, AL","178","9"
"AL00112","2002","Jefferson, AL","172","7"
"AL00112","2004","Jefferson, AL","155","4"
"AL00112","2006","Jefferson, AL","165","8"
"AL00112","2008","Jefferson, AL","158","3"
"AL00112","2009","Jefferson, AL","180","5"
"AL00112","2010","Jefferson, AL","161","8"
"AL00112","2012","Jefferson, AL","160","7"
"AL00112","2013","Jefferson, AL","172","8"
"AL00112","2014","Jefferson, AL","180","2"
"AL00112","2015","Jefferson, AL","161","9"
"AL00112","2016","Jefferson, AL","155","6"
"AL00112","2017","Jefferson, AL","172","9"
"AL00113","1969","Jefferson, AL","159","5"
"AL00113","1977","Jefferson, AL","155","2"
"AL00113","1983","Jefferson, AL","167","7"
"AL00113","1985","Jefferson, AL","168","8"
"AL00113","1986","Jefferson, AL","156","7"
"AL00113","1990","Jefferson, AL","152","7"
"AL00113","1996","Jefferson, AL","175","7"
"AL00113","2001","Jefferson, AL","177","8"
"AL00113","2006","Jefferson, AL","177","7"
"AL00113","2007","Jefferson, AL","175","2"
"AL00113","2009","Jefferson, AL","172","8"
"AL00113","2010","Jefferson, AL","164","9"
"AL00113","2011","Jefferson, AL","178","10"
"AL00113","2014","Jefferson, AL","176","2"
"AL00113","2016","Jefferson, AL","165","4"
"AL00113","2017","Jefferson, AL","179","7"
"AL00114","1973","Jefferson, AL","162","2"
"AL00114","1976","Jefferson, AL","171","4"
"AL00114","1998","Jefferson, AL","180","6"
"AL00114","2005","Jefferson, AL","151","5"
"AL00114","2008","Jefferson, AL","160","6"
"AL00114","2009","Jefferson, AL","150","10"
"AL00114","2013","Jefferson, AL","180","8"
"AL00114","2014","Jefferson, AL","172","8"
"AL00114","2016","Jefferson, AL","176","9"
"AL00115","1976","Jefferson, AL","163","4"
"AL00116","1967","Jefferson, AL","168","7"
"AL00116","1978","Jefferson, AL","157","6"
"AL00116","1986","Jefferson, AL","159","5"
"AL00116","1993","Jefferson, AL","180","2"
"AL00118","1965","Jefferson, AL","154","10"
"AL00118","1966","Jefferson, AL","180","7"
"AL00118","1972","Jefferson, AL","160","8"
"AL00118","1974","Jefferson, AL","151","3"
"AL00118","1976","Jefferson, AL","173","6"
"AL00118","1980","Jefferson, AL","162","4"
"AL00118","1981","Jefferson, AL","171","9"
"AL00118","2012","Jefferson, AL","163","2"
"AL00118","2015","Jefferson, AL","154","7"
"AL00119","1967","Jefferson, AL","155","6"
"AL00119","1972","Jefferson, AL","168","2"
"AL00119","1973","Jefferson, AL","170","8"
"AL00119","1976","Jefferson, AL","160","4"
"AL00119","1980","Jefferson, AL","177","7"
"AL00119","1982","Jefferson, AL","168","5"
"AL00119","1983","Jefferson, AL","150","9"
"AL00119","1991","Jefferson, AL","177","2"
"AL00119","1992","Jefferson, AL","151","3"
"AL00119","1994","Jefferson, AL","170","10"
"AL00119","1995","Jefferson, AL","170","9"
"AL00119","1998","Jefferson, AL","177","10"
"AL00119","1999","Jefferson, AL","175","3"
"AL00119","2001","Jefferson, AL","157","6"
"AL00119","2003","Jefferson, AL","178","6"
"AL00119","2006","Jefferson, AL","163","10"
"AL00119","2007","Jefferson, AL","154","5"
"AL00119","2008","Jefferson, AL","167","9"
"AL00119","2009","Jefferson, AL","165","2"
"AL00119","2011","Jefferson, AL","179","9"
"AL00119","2012","Jefferson, AL","150","9"
"AL00119","2013","Jefferson, AL","163","4"
"AL00119","2014","Jefferson, AL","170","2"
"AL00119","2016","Jefferson, AL","161","2"
"AL00119","2017","Jefferson, AL","169","3"
"AL00120","1985","Jefferson, AL","168","6"
"AL00120","1996","Jefferson, AL","171","6"
"AL00120","1997","Jefferson, AL","173","8"
"AL00120","1998","Jefferson, AL","175","7"
"AL00120","2010","Jefferson, AL","160","7"
"AL00121","1981","Jefferson, AL","154","7"
"AL00121","1982","Jefferson, AL","174","4"
"AL00121","1989","Jefferson, AL","158","5"
"AL00121","1999","Jefferson, AL","170","9"
"AL00122","1976","Jefferson, AL","151","10"
"AL00122","1983","Jefferson, AL","173","9"
"AL00122","1998","Jefferson, AL","153","4"
"AL00122","2002","Jefferson, AL","167","6"
"AL00122","2011","Jefferson, AL","154","4"
"AL00122","2013","Jefferson, AL","179","4"
"AL00122","2015","Jefferson, AL","167","3"
"AL00122","2017","Jefferson, AL","163","8"
"AL00123","1976","Jefferson, AL","171","3"
"AL00123","1977","Jefferson, AL","177","3"
"AL00123","1980","Jefferson, AL","166","5"
"AL00123","1993","Jefferson, AL","169","3"
"AL00126","2015","Jefferson, AL","178","8"
"AL00200","1965","Mobile, AL","180","2"
"AL00200","1966","Mobile, AL","166","6"
"AL00200","1967","Mobile, AL","171","5"
"AL00200","1968","Mobile, AL","155","4"
"AL00200","1969","Mobile, AL","158","6"
"AL00200","1970","Mobile, AL","165","8"
"AL00200","1971","Mobile, AL","161","8"
"AL00200","1972","Mobile, AL","161","5"
"AL00200","1973","Mobile, AL","158","9"
"AL00200","1974","Mobile, AL","178","3"
"AL00200","1975","Mobile, AL","153","4"
"AL00200","1976","Mobile, AL","151","3"
"AL00200","1977","Mobile, AL","174","6"
"AL00200","1978","Mobile, AL","152","5"
"AL00200","1979","Mobile, AL","165","2"
"AL00200","1980","Mobile, AL","154","5"
"AL00200","1981","Mobile, AL","176","3"
"AL00200","1982","Mobile, AL","163","10"
"AL00200","1983","Mobile, AL","159","3"
"AL00200","1984","Mobile, AL","173","5"
"AL00200","1985","Mobile, AL","161","6"
"AL00200","1986","Mobile, AL","165","2"
"AL00200","1987","Mobile, AL","153","3"
"AL00200","1988","Mobile, AL","175","4"
"AL00200","1989","Mobile, AL","169","8"
"AL00200","1990","Mobile, AL","156","8"
"AL00200","1993","Mobile, AL","161","6"
"AL00200","1994","Mobile, AL","160","5"
"AL00200","1995","Mobile, AL","168","7"
"AL00200","1996","Mobile, AL","168","2"
"AL00200","1997","Mobile, AL","164","7"
"AL00200","1998","Mobile, AL","154","4"
"AL00200","1999","Mobile, AL","178","2"
"AL00200","2000","Mobile, AL","164","10"
"AL00200","2001","Mobile, AL","169","3"
"AL00200","2002","Mobile, AL","176","6"
"AL00200","2003","Mobile, AL","173","6"
"AL00200","2004","Mobile, AL","153","7"
"AL00200","2005","Mobile, AL","156","6"
"AL00200","2006","Mobile, AL","158","8"
"AL00200","2007","Mobile, AL","162","8"
"AL00200","2008","Mobile, AL","176","5"
"AL00200","2009","Mobile, AL","151","7"
"AL00200","2010","Mobile, AL","163","10"
"AL00200","2011","Mobile, AL","176","6"
"AL00200","2012","Mobile, AL","180","5"
"AL00200","2013","Mobile, AL","173","6"
"AL00200","2014","Mobile, AL","162","7"
"AL00200","2015","Mobile, AL","156","4"
"AL00200","2016","Mobile, AL","151","5"
"AL00200","2017","Mobile, AL","165","4"
"AL00201","1965","Mobile, AL","155","8"
"AL00201","1966","Mobile, AL","162","9"
"AL00201","1967","Mobile, AL","164","3"
"AL00201","1968","Mobile, AL","153","6"
"AL00201","1969","Mobile, AL","180","4"
"AL00201","1970","Mobile, AL","151","5"
"AL00201","1971","Mobile, AL","160","5"
"AL00201","1972","Mobile, AL","157","3"
"AL00201","1973","Mobile, AL","152","4"
"AL00201","1974","Mobile, AL","152","2"
"AL00201","1975","Mobile, AL","175","8"
"AL00201","1976","Mobile, AL","180","4"
"AL00201","1977","Mobile, AL","150","6"
"AL00201","1978","Mobile, AL","150","5"
"AL00201","1979","Mobile, AL","176","9"
"AL00201","1980","Mobile, AL","176","3"
"AL00201","1981","Mobile, AL","168","3"
"AL00201","1982","Mobile, AL","158","6"
"AL00201","1983","Mobile, AL","157","2"
"AL00201","1984","Mobile, AL","171","6"
"AL00201","1985","Mobile, AL","178","9"
"AL00201","1986","Mobile, AL","170","4"
"AL00201","1987","Mobile, AL","153","8"
"AL00201","1988","Mobile, AL","175","7"
"AL00201","1989","Mobile, AL","165","7"
"AL00201","1990","Mobile, AL","156","8"
"AL00201","1991","Mobile, AL","180","3"
"AL00201","1992","Mobile, AL","178","10"
"AL00201","1993","Mobile, AL","152","6"
"AL00201","1994","Mobile, AL","178","7"
"AL00201","1995","Mobile, AL","166","7"
"AL00201","1996","Mobile, AL","176","9"
"AL00201","1997","Mobile, AL","175","2"
"AL00201","1998","Mobile, AL","176","8"
"AL00201","1999","Mobile, AL","155","4"
"AL00201","2000","Mobile, AL","171","6"
"AL00201","2001","Mobile, AL","166","8"
"AL00201","2002","Mobile, AL","151","2"
"AL00201","2003","Mobile, AL","177","2"
"AL00201","2004","Mobile, AL","162","5"
"AL00201","2005","Mobile, AL","171","5"
"AL00201","2006","Mobile, AL","153","7"
"AL00201","2007","Mobile, AL","165","10"
"AL00201","2008","Mobile, AL","162","5"
"AL00201","2009","Mobile, AL","164","6"
"AL00201","2010","Mobile, AL","156","2"
"AL00201","2011","Mobile, AL","152","5"
"AL00201","2012","Mobile, AL","163","7"
"AL00201","2013","Mobile, AL","179","7"
"AL00201","2014","Mobile, AL","160","2"
"AL00201","2015","Mobile, AL","169","10"
"AL00201","2016","Mobile, AL","154","9"
"AL00201","2017","Mobile, AL","168","2"
"AL00202","1965","Mobile, AL","155","4"
"AL00202","1966","Mobile, AL","175","5"
"AL00202","1967","Mobile, AL","155","3"
"AL00202","1968","Mobile, AL","180","8"
"AL00202","1969","Mobile, AL","175","5"
"AL00202","1973","Mobile, AL","179","3"
"AL00202","1974","Mobile, AL","155","6"
"AL00202","1975","Mobile, AL","153","5"
"AL00202","1976","Mobile, AL","175","2"
"AL00202","1977","Mobile, AL","175","7"
"AL00202","1978","Mobile, AL","156","9"
"AL00202","1979","Mobile, AL","158","4"
"AL00202","1980","Mobile, AL","156","5"
"AL00202","1981","Mobile, AL","174","2"
"AL00202","1982","Mobile, AL","158","6"
"AL00202","1983","Mobile, AL","176","2"
"AL00202","1984","Mobile, AL","168","6"
"AL00202","1985","Mobile, AL","169","3"
"AL00202","1986","Mobile, AL","159","4"
"AL00202","1987","Mobile, AL","166","7"
"AL00202","1988","Mobile, AL","169","8"
"AL00202","1989","Mobile, AL","169","6"
"AL00202","1990","Mobile, AL","158","6"
"AL00202","1991","Mobile, AL","150","6"
"AL00202","1992","Mobile, AL","162","2"
"AL00202","1993","Mobile, AL","168","7"
"AL00202","1994","Mobile, AL","172","7"
"AL00202","1995","Mobile, AL","153","9"
"AL00202","1996","Mobile, AL","153","9"
"AL00202","1997","Mobile, AL","180","9"
"AL00202","1998","Mobile, AL","155","3"
"AL00202","1999","Mobile, AL","154","6"
"AL00202","2000","Mobile, AL","167","2"
"AL00202","2001","Mobile, AL","164","5"
"AL00202","2002","Mobile, AL","151","4"
"AL00202","2003","Mobile, AL","162","5"
"AL00202","2004","Mobile, AL","160","5"
"AL00202","2005","Mobile, AL","156","10"
"AL00202","2006","Mobile, AL","165","6"
"AL00202","2007","Mobile, AL","157","3"
"AL00202","2008","Mobile, AL","173","3"
"AL00202","2009","Mobile, AL","155","2"
"AL00202","2010","Mobile, AL","169","2"
"AL00202","2011","Mobile, AL","168","3"
"AL00202","2012","Mobile, AL","165","10"
"AL00202","2013","Mobile, AL","154","8"
"AL00202","2014","Mobile, AL","172","8"
"AL00202","2015","Mobile, AL","158","10"
"AL00202","2016","Mobile, AL","165","7"
"AL00202","2017","Mobile, AL","178","4"
"AL00203","1965","Mobile, AL","171","7"
"AL00203","1970","Mobile, AL","152","10"
"AL00203","1978","Mobile, AL","175","3"
"AL00203","1980","Mobile, AL","171","4"
"AL00203","1981","Mobile, AL","154","3"
"AL00203","1986","Mobile, AL","158","5"
"AL00203","2005","Mobile, AL","162","9"
"AL00203","2008","Mobile, AL","171","6"
"AL00203","2015","Mobile, AL","169","8"
"AL00204","1977","Mobile, AL","169","6"
"AL00204","1996","Mobile, AL","171","7"
"AL00204","2007","Mobile, AL","171","2"
"AL00204","2009","Mobile, AL","170","4"
"AL00204","2011","Mobile, AL","171","4"
"AL00204","2013","Mobile, AL","162","9"
"AL00204","2015","Mobile, AL","180","10"
"AL00205","1965","Mobile, AL","171","8"
"AL00205","1969","Mobile, AL","158","3"
"AL00205","1972","Mobile, AL","178","8"
"AL00205","1973","Mobile, AL","179","5"
"AL00205","1975","Mobile, AL","156","4"
"AL00205","1977","Mobile, AL","171","5"
"AL00205","1980","Mobile, AL","176","2"
"AL00205","1988","Mobile, AL","162","4"
"AL00205","1991","Mobile, AL","160","8"
"AL00205","1993","Mobile, AL","175","7"
"AL00205","1994","Mobile, AL","163","7"
"AL00205","1995","Mobile, AL","153","5"
"AL00205","2001","Mobile, AL","154","10"
"AL00205","2012","Mobile, AL","160","10"
"AL00206","1976","Mobile, AL","163","3"
"AL00206","1977","Mobile, AL","159","5"
"AL00206","1979","Mobile, AL","179","8"
"AL00206","1985","Mobile, AL","166","5"
"AL00206","1990","Mobile, AL","154","9"
"AL00206","1991","Mobile, AL","161","7"
"AL00206","1994","Mobile, AL","169","3"
"AL00206","1995","Mobile, AL","180","6"
"AL00206","2000","Mobile, AL","163","2"
"AL00206","2001","Mobile, AL","166","2"
"AL00206","2004","Mobile, AL","156","5"
"AL00206","2008","Mobile, AL","173","2"
"AL00206","2011","Mobile, AL","178","8"
"AL00207","1980","Mobile, AL","156","7"
"AL00207","1981","Mobile, AL","169","4"
"AL00207","1982","Mobile, AL","174","3"
"AL00207","1985","Mobile, AL","179","5"
"AL00207","1998","Mobile, AL","159","4"
"AL00207","2009","Mobile, AL","178","9"
"AL00207","2012","Mobile, AL","160","6"
"AL00208","2000","Mobile, AL","165","6"
"AL00208","2011","Mobile, AL","162","8"
"AL00208","2014","Mobile, AL","158","4"
"AL00212","1986","Mobile, AL","152","6"
"AL00212","1987","Mobile, AL","174","2"
"AL00212","2004","Mobile, AL","159","9"
"AL00212","2011","Mobile, AL","153","9"
"AL00214","2011","Mobile, AL","152","4"
"AL00300","1975","Montgomery, AL","167","10"
"AL00300","1976","Montgomery, AL","172","7"
"AL00300","1977","Montgomery, AL","162","10"
"AL00300","1978","Montgomery, AL","163","3"
"AL00300","1979","Montgomery, AL","151","5"
"AL00300","1980","Montgomery, AL","172","8"
"AL00300","1982","Montgomery, AL","179","8"
"AL00300","1983","Montgomery, AL","160","6"
"AL00300","1984","Montgomery, AL","173","4"
"AL00300","1985","Montgomery, AL","180","10"
"AL00300","1986","Montgomery, AL","150","4"
"AL00300","1987","Montgomery, AL","151","2"
"AL00300","1988","Montgomery, AL","172","4"
"AL00300","1989","Montgomery, AL","159","5"
"AL00300","1990","Montgomery, AL","168","8"
"AL00300","1991","Montgomery, AL","165","4"
"AL00300","1992","Montgomery, AL","160","7"
"AL00300","1993","Montgomery, AL","166","2"
"AL00300","1994","Montgomery, AL","153","7"
"AL00300","1995","Montgomery, AL","158","5"
"AL00300","1996","Montgomery, AL","161","10"
"AL00300","1997","Montgomery, AL","161","4"
"AL00300","1998","Montgomery, AL","155","4"
"AL00300","1999","Montgomery, AL","166","7"
"AL00300","2000","Montgomery, AL","171","4"
"AL00300","2001","Montgomery, AL","179","7"
"AL00300","2002","Montgomery, AL","153","8"
"AL00300","2003","Montgomery, AL","154","7"
"AL00300","2004","Montgomery, AL","177","3"
"AL00300","2011","Montgomery, AL","157","8"
"AL00300","2016","Montgomery, AL","162","9"
"AL00301","1965","Montgomery, AL","172","8"
"AL00301","1966","Montgomery, AL","168","8"
"AL00301","1967","Montgomery, AL","150","9"
"AL00301","1968","Montgomery, AL","153","10"
"AL00301","1969","Montgomery, AL","153","2"
"AL00301","1970","Montgomery, AL","178","4"
"AL00301","1971","Montgomery, AL","164","4"
"AL00301","1972","Montgomery, AL","169","5"
"AL00301","1973","Montgomery, AL","150","7"
"AL00301","1974","Montgomery, AL","155","4"
